Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,NVDA,AMD
2016-12-29,26.9306,56.6278,38.2575,125.33,115.6371,38.8735,2.7445,11.59
2016-12-30,26.7207,55.9436,37.4935,123.8,114.3451,38.3287,2.629,11.34
2017-01-03,26.7968,56.3397,37.6835,127.49,116.144,39.0398,2.5125,11.43
2017-01-04,26.7668,56.0876,37.859,129.41,117.9628,39.0776,2.5712,11.43
2017-01-05,26.903,56.0876,39.0225,131.81,119.9307,39.4312,2.5059,11.24
2017-01-06,27.2029,56.5738,39.7995,131.07,122.6539,40.0335,2.5394,11.32
2017-01-09,27.452,56.3937,39.846,130.95,124.1348,40.0584,2.6423,11.49
2017-01-10,27.4797,56.3757,39.795,129.89,123.5881,39.966,2.6224,11.44
2017-01-11,27.6274,56.8889,39.951,130.5,125.3175,40.1209,2.5901,11.2
2017-01-12,27.512,56.3667,40.682,129.18,125.8442,40.044,2.5478,10.76
2017-01-13,27.4636,56.4477,40.857,133.7,127.5537,40.1195,2.5475,10.58
2017-01-17,27.6851,56.2947,40.486,132.89,127.0866,39.9571,2.4904,9.82
2017-01-18,27.6828,56.2677,40.374,133.26,127.1362,40.0296,2.5357,9.88
2017-01-19,27.6343,56.0876,40.452,138.41,126.7685,39.8361,2.5901,9.77
2017-01-20,27.6851,56.4837,40.4165,138.6,126.2616,39.9774,2.5618,9.75
2017-01-23,27.7035,56.6818,40.894,137.39,128.1401,40.6871,2.5884,9.91
2017-01-24,27.6781,57.1859,41.122,140.11,128.5774,40.9135,2.6436,10.44
2017-01-25,28.1188,57.33,41.826,139.52,130.6744,41.4995,2.6549,10.35
2017-01-26,28.1326,57.8612,41.9575,138.96,131.9665,41.3247,2.7007,10.52
2017-01-27,28.1349,59.2206,41.7885,142.45,131.3701,40.8857,2.7529,10.67
2017-01-30,28.0611,58.6354,41.519,141.22,130.1775,39.8433,2.7098,10.61
2017-01-31,27.9965,58.2033,41.174,140.71,129.5215,39.5687,2.6891,10.37
2017-02-01,29.7038,57.24,41.6175,140.78,132.4137,39.5144,2.8066,12.06
2017-02-02,29.653,56.8708,41.9975,139.2,130.0384,39.6551,2.8421,12.28
2017-02-03,29.7799,57.33,40.51,140.25,130.1775,39.8021,2.8172,12.24
2017-02-06,30.0591,57.294,40.382,140.97,131.2509,39.7947,2.8894,13.63
2017-02-07,30.3451,57.1049,40.625,144.0,131.0322,40.0743,2.9342,13.29
2017-02-08,30.4628,57.0239,40.9855,144.74,133.3778,40.1443,2.9214,13.56
2017-02-09,30.6829,57.6721,41.068,144.14,133.3181,40.2029,2.8665,13.42
2017-02-10,30.6134,57.6181,41.373,144.82,133.3678,40.407,2.7985,13.58
2017-02-13,30.8845,58.2663,41.8265,143.2,133.2287,40.6836,2.6694,13.49
2017-02-14,31.2854,58.4837,41.8195,140.82,133.0299,40.7437,2.6793,13.26
2017-02-15,31.3989,58.4474,42.135,142.27,132.6224,40.6707,2.6847,13.3
2017-02-16,31.3618,58.4384,42.207,142.01,133.02,40.9279,2.6416,12.97
2017-02-17,31.4476,58.5289,42.2535,142.22,132.7119,41.1221,2.6411,13.13
2017-02-21,31.6746,58.4112,42.822,142.6,132.9007,41.3004,2.7357,14.0
2017-02-22,31.7696,58.2935,42.7805,143.86,135.286,41.2557,2.7315,14.28
2017-02-23,31.6352,58.5289,42.6095,142.78,134.5307,41.284,2.4782,14.32
2017-02-24,31.6654,58.5289,42.262,143.25,134.6102,41.1504,2.5021,14.12
2017-02-27,31.7279,58.1757,42.432,143.41,135.5742,41.1822,2.5749,15.2
2017-02-28,31.7418,57.9493,42.252,142.13,134.7096,40.8807,2.5026,14.46
2017-03-01,32.3906,58.8188,42.654,142.65,136.578,41.4782,2.5349,14.96
2017-03-02,32.1983,57.9764,42.4455,139.53,135.9221,41.2492,2.4415,13.9
2017-03-03,32.3883,58.1938,42.494,139.14,136.3296,41.1722,2.4274,13.03
2017-03-06,32.2863,58.2119,42.3305,141.94,136.578,41.1077,2.4087,13.04
2017-03-07,32.3281,58.3297,42.301,141.43,136.4588,41.3128,2.4351,13.05
2017-03-08,32.2076,58.8641,42.525,140.32,136.8762,41.4846,2.4306,13.22
2017-03-09,32.1334,58.6286,42.65,140.53,137.393,41.649,2.4301,13.33
2017-03-10,32.24,58.8097,42.623,140.89,137.9397,41.8759,2.4444,13.91
2017-03-13,32.2539,58.6105,42.7295,143.52,138.7447,41.9897,2.5118,14.28
2017-03-14,32.2053,58.3387,42.6265,143.19,138.4664,41.9936,2.51,14.1
2017-03-15,32.5459,58.6467,42.6485,145.25,138.864,42.0721,2.529,13.98
2017-03-16,32.5992,58.5471,42.671,144.39,139.1323,42.1506,2.5601,13.65
2017-03-17,32.437,58.7554,42.6155,145.11,138.9832,42.3164,2.6158,13.49
2017-03-20,32.7776,58.8097,42.8485,145.83,139.0826,42.1317,2.6992,14.4
2017-03-21,32.4022,58.1576,42.16,142.42,137.6614,41.2408,2.6119,13.82
2017-03-22,32.7683,58.9003,42.403,142.65,138.7347,41.1976,2.6652,14.1
2017-03-23,32.6524,58.7554,42.369,141.84,138.6751,40.6012,2.641,13.79
2017-03-24,32.5876,58.855,42.2805,142.02,139.4802,40.4447,2.6504,13.7
2017-03-27,32.6432,58.9637,42.341,144.06,139.4603,40.697,2.6696,13.7
2017-03-28,33.3198,59.1358,42.8,145.17,140.8915,40.767,2.6558,13.69
2017-03-29,33.3939,59.2988,43.716,146.47,141.776,41.288,2.6471,13.71
2017-03-30,33.3499,59.5162,43.817,148.06,141.5375,41.2924,2.698,14.05
2017-03-31,33.2873,59.6521,44.327,147.81,141.1797,41.1961,2.6864,14.55
2017-04-03,33.2966,59.3713,44.5755,146.92,141.4083,41.6425,2.6728,14.64
2017-04-04,33.5445,59.5343,45.3415,145.5,140.8616,41.4449,2.4854,14.16
2017-04-05,33.3707,59.3803,45.464,143.62,140.9809,41.288,2.4669,14.17
2017-04-06,33.2873,59.5343,44.914,143.74,140.3051,41.1127,2.4849,13.27
2017-04-07,33.2132,59.489,44.744,143.11,139.9175,40.9532,2.4743,13.52
2017-04-10,33.1738,59.3532,45.352,143.85,140.1759,40.9562,2.4111,13.1
2017-04-11,32.817,59.3079,45.118,144.35,139.0627,40.8877,2.4198,13.1
2017-04-12,32.8564,59.0815,44.8115,143.83,138.7248,40.9359,2.3998,12.76
2017-04-13,32.6826,58.8278,44.2335,142.92,138.536,40.8981,2.3549,12.31
2017-04-17,32.8633,59.3079,45.0995,147.25,140.5535,41.574,2.4471,12.79
2017-04-18,32.7173,59.2264,45.189,143.36,140.0964,41.5566,2.4486,12.95
2017-04-19,32.5968,58.9094,44.96,139.76,141.3983,41.6256,2.4582,12.84
2017-04-20,33.0046,59.326,45.103,141.18,142.919,41.7965,2.4972,13.11
2017-04-21,32.9653,60.1412,44.9265,142.87,142.7997,41.873,2.5076,13.0
2017-04-24,33.2827,61.1647,45.3705,143.83,144.5787,42.8448,2.5389,13.13
2017-04-25,33.4889,61.5179,45.381,152.16,145.5925,43.3186,2.583,13.49
2017-04-26,33.292,61.4364,45.4645,150.17,145.662,43.2903,2.5653,13.41
2017-04-27,33.3175,61.8349,45.919,153.08,146.7951,43.4154,2.6052,13.62
2017-04-28,33.285,62.007,46.2495,152.2,149.3294,44.9901,2.5722,13.3
2017-05-01,33.9639,62.8674,47.4115,155.35,151.5259,45.3184,2.6299,13.62
2017-05-02,34.1794,62.7678,47.347,156.45,151.8439,45.5106,2.552,10.32
2017-05-03,34.0751,62.5686,47.0515,155.59,150.8699,46.037,2.5709,10.39
2017-05-04,33.9523,62.324,46.8765,157.25,149.9258,46.2664,2.5611,10.1
2017-05-05,34.5154,62.4961,46.7075,156.6,149.3195,46.0414,2.5613,10.19
2017-05-08,35.4538,62.4417,47.452,156.38,150.1345,46.3975,2.5344,10.04
2017-05-09,35.6809,62.5323,47.641,157.46,149.558,46.2917,2.5386,10.18
2017-05-10,35.5117,62.7769,47.4475,160.28,149.3692,46.1234,2.9912,10.79
2017-05-11,35.8189,62.007,47.381,158.54,149.1207,46.2137,3.1197,11.07
2017-05-12,36.3191,61.9345,48.0675,160.81,149.4089,46.2942,3.1539,11.26
2017-05-15,36.226,61.9798,47.8985,160.02,149.2698,46.5355,3.3123,11.42
2017-05-16,36.1725,63.2278,48.3035,159.41,148.8623,46.8295,3.3739,12.75
2017-05-17,34.958,61.4697,47.238,153.2,143.9625,45.6685,3.1497,11.2
2017-05-18,35.4908,61.6792,47.9245,155.7,146.7553,46.1959,3.2817,11.275
2017-05-19,35.6118,61.661,47.992,157.02,147.1529,46.3831,3.3575,11.41
2017-05-22,35.8282,62.3533,48.5335,157.16,147.3318,46.7729,3.4291,11.04
2017-05-23,35.784,62.5628,48.577,157.95,147.1628,47.1186,3.3829,10.89
2017-05-24,35.6769,62.6448,49.0175,157.75,149.1207,47.4235,3.4209,10.89
2017-05-25,35.8002,63.4191,49.669,163.05,151.029,48.1475,3.4133,10.98
2017-05-26,35.7398,63.7288,49.789,162.43,151.1979,48.2434,3.5016,11.0
2017-05-30,35.7537,64.1387,49.835,163.22,151.4464,48.4624,3.5765,11.12
2017-05-31,35.542,63.6195,49.731,163.07,150.532,47.9151,3.5636,11.19
2017-06-01,35.6397,63.8563,49.7975,162.99,150.6016,48.0189,3.5639,10.93
2017-06-02,36.1679,65.3685,50.3365,165.18,152.6688,48.4485,3.5461,10.9
2017-06-05,35.8142,65.8422,50.567,165.06,152.6887,48.8497,3.654,11.24
2017-06-06,35.9352,66.0608,50.15,165.17,151.8738,48.4966,3.6374,12.03
2017-06-07,36.1492,65.9424,50.5035,165.61,152.1819,48.7136,3.6814,12.38
2017-06-08,36.0608,65.5416,50.5135,165.88,153.7621,48.8363,3.9485,12.9
2017-06-09,34.6625,64.0567,48.9155,158.03,148.6834,47.1687,3.6932,12.28
2017-06-12,33.8342,63.5648,48.2455,151.44,147.5305,46.8246,3.7024,12.09
2017-06-13,34.1064,64.3574,49.0395,152.72,149.7568,47.346,3.7377,11.96
2017-06-14,33.7737,64.0112,48.8235,152.2,149.3294,47.2149,3.7456,11.77
2017-06-15,33.5713,63.6742,48.2085,151.76,148.8822,46.7953,3.7616,11.5
2017-06-16,33.1013,63.7652,49.3855,152.38,149.717,46.6696,3.7431,11.44
2017-06-19,34.0483,64.5578,49.7585,153.4,151.9334,47.5431,3.8838,11.93
2017-06-20,33.7388,63.6833,49.6295,152.05,151.3172,47.2084,3.8781,12.64
2017-06-21,33.9389,64.0112,50.1115,155.03,152.967,47.6464,3.9369,13.98
2017-06-22,33.8831,64.0021,50.065,154.89,152.4601,47.5292,3.9097,14.38
2017-06-23,34.0343,64.8675,50.187,158.02,154.1199,47.9514,3.7977,14.17
2017-06-26,33.9273,64.248,49.699,157.5,152.649,47.2899,3.7562,14.08
2017-06-27,33.441,63.0456,48.839,151.03,149.6574,46.0514,3.6187,13.4
2017-06-28,33.9296,63.5831,49.5165,153.41,152.3011,46.7049,3.7463,13.23
2017-06-29,33.4294,62.3897,48.7965,150.09,150.1146,45.5776,3.6211,12.6
2017-06-30,33.5085,62.7905,48.4,149.41,150.055,45.1277,3.5688,12.48
2017-07-03,33.3875,62.0982,47.683,146.17,147.5206,44.6296,3.4397,12.15
2017-07-05,33.5248,62.9272,48.57,147.61,149.4189,45.2757,3.5315,13.19
2017-07-06,33.2084,62.4626,48.257,146.25,147.9082,45.0264,3.5421,13.02
2017-07-07,33.5457,63.2733,48.938,150.18,150.5121,45.6173,3.6231,13.36
2017-07-10,33.7505,63.747,49.8235,152.67,152.5595,46.1244,3.7944,13.81
2017-07-11,33.8598,63.7561,49.7065,154.33,154.3187,46.1884,3.8483,13.89
2017-07-12,33.9087,64.8128,50.3255,158.75,157.9264,46.8707,4.0119,14.29
2017-07-13,34.381,65.3776,50.0315,158.21,158.2842,47.0361,3.9655,13.53
2017-07-14,34.6765,66.2976,50.0905,161.12,158.9899,47.4746,4.0722,13.92
2017-07-17,34.7975,66.8169,50.502,161.7,158.7514,47.347,4.0549,13.8
2017-07-18,34.9184,66.7713,51.2225,183.6,161.8622,47.9419,4.0971,13.48
2017-07-19,35.1371,67.2814,51.3435,183.86,163.1343,48.2146,4.0759,13.55
2017-07-20,34.9789,67.6094,51.435,183.6,163.5219,48.0785,4.1351,13.8
2017-07-21,34.9626,67.2177,51.2835,188.54,163.4226,48.3154,4.1499,13.88
2017-07-24,35.3861,67.0446,51.9475,187.91,164.9829,48.6838,4.1018,14.16
2017-07-25,35.5373,67.5821,51.9935,186.97,164.2673,47.2119,4.082,14.11
2017-07-26,35.7049,67.4545,52.64,189.08,164.5953,47.0679,4.1292,14.76
2017-07-27,35.0301,66.6438,52.3,182.68,169.3957,46.3871,3.9929,14.12
2017-07-28,34.7835,66.5345,51.002,184.04,171.3934,46.7565,4.0583,13.95
2017-07-31,34.6043,66.2248,49.389,181.66,168.213,46.2088,4.0119,13.61
2017-08-01,34.9115,66.1155,49.8095,182.03,168.8193,46.2252,4.0608,13.71
2017-08-02,36.5611,65.824,49.7945,180.74,168.2627,46.2033,4.0583,13.37
2017-08-03,36.1958,65.7238,49.346,179.23,167.5571,45.8686,4.1099,13.24
2017-08-04,36.3866,66.2065,49.379,180.27,168.5808,46.0826,4.128,13.12
2017-08-07,36.9496,65.9515,49.6135,181.33,170.9263,46.1522,4.2549,13.43
2017-08-08,37.2451,66.3067,49.492,178.36,170.1809,46.0245,4.2043,13.11
2017-08-09,37.4731,66.0152,49.1005,175.78,170.1312,45.8314,4.2489,12.83
2017-08-10,36.2795,65.0497,47.846,169.14,166.3744,45.0537,4.067,12.12
2017-08-11,36.7841,66.0426,48.3995,171.4,167.0502,45.4088,3.8502,12.23
2017-08-14,37.3376,67.0355,49.165,171.0,169.7038,45.8199,4.1573,12.76
2017-08-15,37.7464,67.0538,49.137,168.5,169.9523,45.7976,4.1223,13.02
2017-08-16,37.5946,67.4476,48.909,169.98,168.9584,46.033,4.0771,12.63
2017-08-17,36.8728,66.3029,48.0285,166.09,165.8874,45.2394,3.9863,12.34
2017-08-18,36.7887,66.3853,47.9235,166.54,166.3843,45.224,3.987,12.37
2017-08-21,36.721,66.0739,47.6645,166.76,166.752,45.0249,3.929,12.05
2017-08-22,37.3213,66.9989,48.345,169.34,168.6006,45.9203,4.0165,12.17
2017-08-23,37.368,66.5959,47.9,169.06,167.6763,46.035,4.0968,12.48
2017-08-24,37.2022,66.5684,47.6225,168.13,166.7123,45.7509,4.0817,12.5
2017-08-25,37.34,66.6875,47.263,165.95,165.301,45.4832,4.0476,12.43
2017-08-28,37.716,66.6967,47.301,167.12,166.2153,45.38,4.0763,12.23
2017-08-29,38.0524,66.8981,47.703,168.81,167.0204,45.7514,4.0696,12.15
2017-08-30,38.1552,67.7773,48.3795,174.69,168.8789,46.1626,4.0938,12.67
2017-08-31,38.307,68.4733,49.03,174.71,170.9164,46.6473,4.1867,13.0
2017-09-01,38.3187,67.7132,48.9125,174.74,170.9661,46.5485,4.2119,13.19
2017-09-05,37.8585,67.411,48.2635,174.52,169.674,46.107,4.0995,12.92
2017-09-06,37.8188,67.2186,48.39,179.25,171.0356,46.0752,4.097,12.86
2017-09-07,37.667,68.0795,48.9735,179.0,172.1488,46.4794,4.116,12.63
2017-09-08,37.0527,67.7498,48.295,176.42,169.9026,46.0101,4.0446,12.25
2017-09-11,37.723,68.4641,48.898,181.74,172.4469,46.1383,4.1758,12.55
2017-09-12,37.5735,68.3909,49.129,185.15,171.9003,46.2867,4.1909,12.3
2017-09-13,37.2909,68.8762,49.98,183.64,171.9897,46.4367,4.2097,12.22
2017-09-14,36.9709,68.4733,49.6105,182.63,169.9125,45.9411,4.1857,12.26
2017-09-15,37.3446,68.9678,49.3395,182.35,170.5884,45.7017,4.4503,12.52
2017-09-18,37.062,68.8304,48.7095,184.62,168.9684,45.439,4.6342,13.08
2017-09-19,37.076,69.0869,48.493,185.68,171.463,45.7772,4.6292,13.12
2017-09-20,36.4547,68.629,48.6605,185.51,171.1151,46.2624,4.5919,13.74
2017-09-21,35.8287,67.9604,48.2325,188.78,170.0616,46.3056,4.4664,13.41
2017-09-22,35.4783,68.1436,47.755,187.35,169.4951,46.1109,4.4229,13.3
2017-09-25,35.1653,67.0904,46.9895,178.55,161.8721,45.7355,4.2252,12.61
2017-09-26,35.7703,67.0904,46.93,179.38,163.2039,45.9287,4.249,12.45
2017-09-27,36.0249,67.6308,47.5435,181.97,166.6526,46.9035,4.3421,12.74
2017-09-28,35.803,67.6491,47.82,180.7,167.6962,47.1523,4.3409,12.74
2017-09-29,35.9992,68.2169,48.0675,181.35,169.8231,47.6296,4.4172,12.75
2017-10-02,35.9268,68.3268,47.9595,177.01,168.4317,47.3395,4.4229,12.71
2017-10-03,36.0833,68.0062,47.855,179.19,168.9187,47.564,4.4321,13.42
2017-10-04,35.8497,68.4,48.2725,184.45,167.3881,47.2606,4.4691,13.31
2017-10-05,36.2959,69.5722,49.0425,194.39,170.1908,48.1684,4.4667,13.34
2017-10-06,36.2748,69.5997,49.479,198.02,171.1748,48.6118,4.4798,13.23
2017-10-09,36.401,69.8653,49.5495,196.87,171.4431,48.518,4.5808,13.47
2017-10-10,36.415,69.8653,49.36,195.08,170.5387,48.2995,4.6683,13.7
2017-10-11,36.5668,69.9843,49.75,194.95,171.6816,49.1263,4.7179,13.88
2017-10-12,36.4384,70.6254,50.0465,195.86,171.4928,49.0558,4.7202,14.2
2017-10-13,36.6696,70.9642,50.147,199.49,172.6755,49.1477,4.8081,14.22
2017-10-16,37.3446,71.1107,50.317,202.68,173.4507,49.2629,4.8907,14.26
2017-10-17,37.4825,71.0558,50.4565,199.48,175.031,49.2718,4.8862,14.16
2017-10-18,37.3166,71.0741,49.85,195.54,174.9515,49.3031,4.882,14.07
2017-10-19,36.4337,71.3488,49.3305,195.13,173.4905,48.8879,4.8875,13.95
2017-10-20,36.4967,72.173,49.1455,194.16,173.9079,49.0742,4.8652,13.81
2017-10-23,36.4781,72.1914,48.315,192.47,170.2206,48.0934,4.8583,14.1
2017-10-24,36.6953,72.2188,48.795,196.02,170.7474,48.1972,4.9092,14.25
2017-10-25,36.5341,72.0082,48.6455,193.77,169.5548,48.3357,4.7852,12.33
2017-10-26,36.7677,72.1273,48.6215,195.21,169.5846,48.2975,4.8353,12.005
2017-10-27,38.0851,76.752,55.0475,199.54,176.7902,50.6171,4.9878,11.84
2017-10-30,38.9423,76.8252,55.5425,198.37,178.768,50.5098,5.0367,10.89
2017-10-31,39.4842,76.175,55.264,196.43,178.9568,50.4865,5.1101,10.985
2017-11-01,38.982,76.175,55.184,198.0,181.5409,50.9265,5.1197,10.8
2017-11-02,39.267,76.9718,54.711,199.32,177.8238,50.9305,5.0886,10.85
2017-11-03,40.2924,77.0542,55.58,200.01,177.8238,51.2731,5.1565,11.12
2017-11-06,40.7012,77.3564,56.033,200.13,179.0661,50.9464,5.1798,11.93
2017-11-07,40.832,77.1732,56.1585,195.89,179.1456,51.3153,5.2391,12.05
2017-11-08,41.166,77.4388,56.644,196.44,178.4599,51.6391,5.1681,11.71
2017-11-09,41.0819,77.0084,56.4565,193.9,178.2015,51.2125,5.0733,11.12
2017-11-10,40.9459,76.8069,56.2675,192.02,177.3666,51.0541,5.3406,11.26
2017-11-13,40.7819,76.8619,56.4585,195.08,177.6747,50.9389,5.2539,11.09
2017-11-14,40.1653,76.9718,56.842,195.71,176.979,50.9513,5.2922,11.12
2017-11-15,39.6355,76.3735,56.3345,192.12,176.8597,50.6986,5.1884,11.07
2017-11-16,40.1091,76.576,56.8645,195.51,178.4897,51.2741,5.2287,11.25
2017-11-17,39.8864,75.8397,56.494,193.2,177.9033,50.6082,5.2225,11.38
2017-11-20,39.8465,75.9593,56.3155,194.1,177.6449,50.5729,5.2897,11.34
2017-11-21,40.5873,77.0546,56.9745,196.23,180.7458,51.3729,5.3384,11.4
2017-11-22,41.0139,76.4932,57.808,196.32,179.7618,51.4459,5.3144,11.37
2017-11-24,41.0163,76.6312,59.3,195.75,181.6601,51.6769,5.3646,11.38
2017-11-27,40.81,77.1927,59.7915,195.05,181.9086,52.3522,5.2949,11.55
2017-11-28,40.5709,78.1222,59.68,199.18,181.3023,52.0145,5.2101,11.17
2017-11-29,39.7293,76.7049,58.0635,188.15,174.057,50.7358,4.8567,10.83
2017-11-30,40.2849,77.4688,58.8375,187.58,176.0944,50.7234,4.9628,10.89
2017-12-01,40.0973,77.5516,58.1175,186.82,174.0272,50.1652,4.8879,10.73
2017-12-04,39.8043,74.6248,56.6975,184.04,170.4194,49.5946,4.6154,10.03
2017-12-05,39.7668,75.0942,57.0785,184.21,171.7711,49.9159,4.6421,9.91
2017-12-06,39.6191,76.1894,57.6175,185.3,174.9813,50.5729,4.6797,10.0
2017-12-07,39.6918,75.9225,57.9895,185.2,179.0363,51.1961,4.7472,10.04
2017-12-08,39.7035,77.4596,58.1,188.54,177.9033,51.5001,4.7348,9.94
2017-12-11,40.4771,78.4444,58.446,186.22,177.943,51.7012,4.8132,10.16
2017-12-12,40.2497,78.7665,58.254,185.73,175.8758,51.6704,4.7188,9.9
2017-12-13,40.3833,78.5548,58.2065,187.86,177.2076,51.6769,4.6035,10.11
2017-12-14,40.3716,77.9474,58.713,189.56,177.297,52.101,4.6107,10.13
2017-12-15,40.7819,79.9354,58.957,190.12,179.0761,52.8478,4.7366,10.29
2017-12-18,41.3562,79.5028,59.529,190.42,179.7121,53.4909,4.8933,10.98
2017-12-19,40.9155,78.9966,59.369,187.02,178.4102,53.1701,4.8491,10.95
2017-12-20,40.8709,78.7113,58.881,188.82,176.8001,52.8856,4.8661,10.98
2017-12-21,41.0256,78.6929,58.738,188.62,176.3628,52.82,4.8436,10.89
2017-12-22,41.0256,78.7021,58.418,189.94,176.1143,52.6457,4.8283,10.54
2017-12-26,39.9848,78.6008,58.838,187.76,174.9117,52.4779,4.8819,10.46
2017-12-27,39.9919,78.8862,59.113,186.24,176.5317,52.1119,4.8753,10.53
2017-12-28,40.1044,78.8954,59.305,192.71,176.8299,52.0508,4.881,10.55
2017-12-29,39.6707,78.7297,58.4735,191.96,175.3789,51.9644,4.7845,10.28
2018-01-02,40.381,79.1071,59.4505,201.07,180.3085,52.8881,4.9292,10.98
2018-01-03,40.374,79.4752,60.21,205.05,183.5385,53.7561,5.2536,11.55
2018-01-04,40.5615,80.1747,60.4795,205.63,183.2006,53.9508,5.2813,12.12
2018-01-05,41.0233,81.1687,61.457,209.99,185.7052,54.7369,5.326,11.88
2018-01-08,40.8709,81.2516,62.3435,212.05,187.1264,54.9708,5.4892,12.28
2018-01-09,40.8662,81.1963,62.635,209.31,186.7189,54.937,5.4877,11.82
2018-01-10,40.8569,80.8282,62.7165,212.52,186.6891,54.7558,5.5308,11.96
2018-01-11,41.0889,81.0675,63.834,217.24,186.6196,54.9003,5.5407,12.14
2018-01-12,41.5132,82.4665,65.26,221.23,178.271,55.7316,5.5135,12.02
2018-01-16,41.3023,81.316,65.243,221.53,177.297,55.7068,5.4425,11.91
2018-01-17,41.9844,82.9635,64.75,217.5,176.5119,56.2143,5.5565,12.18
2018-01-18,42.0219,82.9267,64.666,220.33,178.6984,56.1056,5.5496,12.47
2018-01-19,41.8344,82.8346,64.729,220.46,180.1793,56.4889,5.6898,12.59
2018-01-22,41.4921,84.3164,66.3655,227.58,184.2343,57.3977,5.7783,12.65
2018-01-23,41.5015,84.5833,68.127,250.29,188.1899,58.1009,5.9073,12.94
2018-01-24,40.8405,84.5097,67.8755,261.3,185.407,57.8163,5.8304,12.71
2018-01-25,40.1114,84.9791,68.8975,269.7,186.3313,58.1208,5.844,12.41
2018-01-26,40.2052,86.5714,70.1025,274.6,188.8359,58.3924,6.0166,12.95
2018-01-29,39.373,86.4425,70.884,284.59,184.8405,58.3795,6.1037,13.32
2018-01-30,39.1409,85.3565,71.891,278.8,185.9735,57.789,6.0015,12.87
2018-01-31,39.2488,87.4457,72.5445,270.3,185.7449,58.0994,6.0777,13.74
2018-02-01,39.3308,86.7555,69.5,265.07,191.907,57.9882,5.9467,13.25
2018-02-02,37.6242,84.4729,71.4975,267.43,189.1142,55.2171,5.7741,12.45
2018-02-05,36.6842,80.9938,69.5,254.26,180.1494,52.4312,5.284,11.57
2018-02-06,38.2173,84.0587,72.142,265.72,184.1746,53.6628,5.5777,11.65
2018-02-07,37.3992,82.4757,70.839,264.56,179.0761,52.0727,5.6574,11.6
2018-02-08,36.3701,78.2419,67.525,250.1,170.5287,49.7356,5.3784,11.22
2018-02-09,36.8149,81.1595,66.98,249.47,175.031,51.5363,5.7385,11.31
2018-02-12,38.2978,82.0339,69.3115,257.95,175.3292,52.2395,5.6383,11.68
2018-02-13,38.6815,82.6781,70.7255,258.27,172.0891,52.2475,5.7521,11.78
2018-02-14,39.3947,83.9727,72.5525,266.0,178.4201,53.1215,5.9694,12.2
2018-02-15,40.7175,85.6835,73.088,280.27,178.8574,54.1057,6.095,12.19
2018-02-16,40.5856,85.0731,72.4345,278.52,176.2733,54.3679,6.0292,11.82
2018-02-20,40.4491,85.7389,73.4175,278.55,174.9316,54.7483,6.1588,12.02
2018-02-21,40.2655,84.6015,74.146,281.04,176.82,55.1893,5.9716,11.72
2018-02-22,40.6021,84.8235,74.267,278.14,177.8933,54.9554,5.9912,11.84
2018-02-23,41.3082,86.978,75.0,285.93,182.167,55.9566,6.0847,12.07
2018-02-26,42.125,88.2356,76.0975,294.16,183.797,56.7988,6.1008,12.42
2018-02-27,41.9885,87.1075,75.599,290.61,180.3482,55.5345,6.0879,12.53
2018-02-28,41.9249,86.7099,75.6225,291.38,177.2275,54.8611,5.9875,12.11
2018-03-01,41.1906,85.8591,74.6725,290.39,174.862,53.1125,5.7452,11.9
2018-03-02,41.4754,86.0441,75.0125,301.05,175.5379,53.5793,5.8524,11.81
2018-03-05,41.6189,86.5897,76.1805,315.0,179.2947,54.1758,5.8304,11.91
2018-03-06,41.5836,86.2938,76.882,325.22,178.6785,54.3809,5.9914,11.76
2018-03-07,41.1976,86.7931,77.25,321.16,182.5844,55.1049,5.9835,12.24
2018-03-08,41.6472,87.3202,77.593,317.0,181.2228,55.9173,5.9672,11.97
2018-03-09,42.3627,89.2713,78.9445,331.44,184.0951,57.6078,6.0699,11.7
2018-03-12,42.7723,89.484,79.9195,321.3,183.628,57.8293,6.1795,11.52
2018-03-13,42.3604,87.3017,79.409,315.88,180.7656,56.5217,6.1287,11.64
2018-03-14,42.0003,86.7839,79.55,321.55,183.0615,57.0839,6.1542,11.36
2018-03-15,42.0497,87.089,79.116,321.09,182.7335,57.0883,6.1691,11.46
2018-03-16,41.9014,87.4774,78.584,318.45,183.956,56.4005,6.1973,11.47
2018-03-19,41.2612,85.8961,77.2465,313.48,171.5027,54.6172,5.9627,11.43
2018-03-20,41.2471,86.1181,79.3255,317.5,167.1198,54.5125,6.175,11.11
2018-03-21,40.3126,85.517,79.093,316.48,168.3522,54.1733,6.1498,11.26
2018-03-22,39.743,83.0295,77.246,306.7,163.8797,52.0975,5.9838,10.91
2018-03-23,38.8227,80.616,74.778,300.94,158.4134,50.7313,5.764,10.63
2018-03-26,40.6657,86.7191,77.793,320.35,159.0793,52.3026,6.0488,10.44
2018-03-27,39.623,82.7336,74.8525,300.69,151.2874,49.9134,5.5797,10.0
2018-03-28,39.1852,82.6597,71.571,285.77,152.0924,49.8866,5.4766,9.81
2018-03-29,39.4912,84.3981,72.367,295.35,158.811,51.2389,5.7299,10.05
2018-04-02,39.2322,81.8552,68.5995,280.29,154.4379,49.9815,5.4691,9.53
2018-04-03,39.6347,82.9556,69.6025,283.67,155.1535,50.3261,5.5755,9.55
2018-04-04,40.3926,85.3783,70.5285,288.94,154.1497,50.9086,5.5975,9.77
